nan,nan,nan,-9.47,-0.10,-3.76,-32.20,-19.63,-11.16
nan,nan,nan,-9.43,-0.01,-3.73,-13.05,-15.24,-6.89
nan,nan,nan,-9.54,-0.09,-3.68,1.34,1.71,-11.04
nan,nan,nan,-9.37,-0.06,-3.68,2.62,1.22,-15.24
nan,nan,nan,-9.42,-0.32,-3.91,-11.46,3.78,-25.61
nan,nan,nan,-9.31,-0.30,-3.71,-35.37,13.96,-33.29
nan,nan,nan,-9.21,-0.27,-3.89,-40.30,3.23,-44.94
nan,nan,nan,-9.32,-0.26,-3.79,-36.83,3.35,-30.79
nan,nan,nan,-9.28,-0.15,-3.58,-17.07,-9.70,-23.84
0.7520809156712144,0.17560708527103708,0.742882251739502,-9.38,-0.40,-3.77,-21.52,-11.77,-8.96
0.7555648501155201,0.17252213635440639,0.9262941181659698,-9.43,-0.21,-3.63,-17.32,-9.76,-2.07
nan,nan,nan,-9.57,-0.26,-3.65,-2.20,-2.50,-12.62
nan,nan,nan,-9.58,-0.26,-3.62,7.32,5.43,-17.87
nan,nan,nan,-9.45,-0.27,-3.64,13.66,13.96,-11.83
nan,nan,nan,-9.43,-0.30,-3.68,15.06,17.99,-7.32
nan,nan,nan,-9.34,-0.26,-3.77,21.89,19.21,-11.34
nan,nan,nan,-9.32,-0.48,-3.81,8.66,23.11,-10.85
nan,nan,nan,-9.43,-0.45,-3.87,-1.95,22.20,-6.52
nan,nan,nan,-9.32,-0.28,-3.72,1.52,19.94,-4.70
nan,nan,nan,-9.45,-0.36,-3.86,0.91,19.94,-2.68
nan,nan,nan,-9.31,-0.26,-3.76,3.41,20.06,-3.29
nan,nan,nan,-9.30,-0.32,-3.82,7.20,10.30,-8.66
nan,nan,nan,-9.28,-0.36,-3.92,3.90,9.15,-5.00
nan,nan,nan,-9.37,-0.32,-3.86,1.65,7.07,-6.89
nan,nan,nan,-9.36,-0.37,-3.82,9.57,3.17,-11.77
nan,nan,nan,-9.38,-0.47,-3.95,4.88,8.41,-0.67
nan,nan,nan,-9.28,-0.39,-3.82,4.27,15.79,-1.28
nan,nan,nan,-9.22,-0.41,-3.87,1.59,7.32,-1.04
nan,nan,nan,-9.30,-0.47,-3.88,-5.30,2.13,3.05
nan,nan,nan,-9.31,-0.39,-3.89,-3.84,-6.71,0.79
nan,nan,nan,-9.42,-0.38,-3.77,0.49,-6.95,3.84
nan,nan,nan,-9.25,-0.37,-3.82,-0.98,-7.87,10.18
nan,nan,nan,-9.28,-0.36,-3.92,5.06,-3.66,1.95
nan,nan,nan,-9.37,-0.37,-3.85,3.35,-4.15,7.56
nan,nan,nan,-9.39,-0.38,-3.83,-0.61,2.68,0.49
0.7590543123451253,0.16397901109559998,0.7510927319526672,-9.29,-0.33,-3.83,0.91,6.95,-7.74
nan,nan,nan,-9.33,-0.38,-3.84,4.02,7.20,-5.91
0.7582545922453813,0.16468000075373412,0.7226769924163818,-9.39,-0.34,-3.78,4.33,4.88,-1.95
0.7498653328160205,0.17284955395679003,0.9048819848629148,-9.34,-0.31,-3.77,4.82,8.90,-1.65
0.7567363947463772,0.166244508167878,0.9265125095844269,-9.32,-0.38,-3.79,5.73,6.95,-3.78
0.7576894051446784,0.1641615618643094,0.8248332738876343,-9.24,-0.30,-3.77,7.38,2.99,-3.35
0.7572750018479883,0.16488882093203683,0.8077309727668762,-9.31,-0.37,-3.80,8.78,-1.28,-2.87
0.7568480559018012,0.16308758001191082,0.9483036398887634,-9.33,-0.40,-3.83,7.56,-7.68,-1.71
nan,nan,nan,-9.32,-0.42,-3.75,-0.30,-9.57,2.56
nan,nan,nan,-9.41,-0.38,-3.75,-2.93,-7.50,3.60
nan,nan,nan,-9.40,-0.40,-3.75,4.51,-3.35,6.22
nan,nan,nan,-9.31,-0.34,-3.78,8.48,-8.84,7.87
nan,nan,nan,-9.27,-0.36,-3.85,12.62,-6.59,3.96
nan,nan,nan,-9.38,-0.41,-3.81,7.44,-5.85,4.51
nan,nan,nan,-9.37,-0.38,-3.78,3.11,-9.21,3.23
nan,nan,nan,-9.41,-0.22,-3.64,12.80,-9.02,0.67
nan,nan,nan,-9.44,-0.26,-3.75,26.71,-10.98,7.07
nan,nan,nan,-9.28,-0.18,-3.71,43.48,-15.55,11.89
nan,nan,nan,-9.33,-0.37,-3.69,50.06,-16.89,20.30
nan,nan,nan,-9.38,-0.30,-3.70,50.06,-16.34,16.34
nan,nan,nan,-9.40,-0.48,-3.66,46.10,-13.29,7.44
0.7576812170959012,0.16280769643983917,0.99,-9.32,-0.43,-3.63,31.71,-10.30,7.74
nan,nan,nan,-9.39,-0.41,-3.68,23.60,-4.09,0.61
nan,nan,nan,-9.36,-0.44,-3.61,17.62,-3.84,-1.40
nan,nan,nan,-9.55,-0.40,-3.69,14.39,0.98,-6.04
nan,nan,nan,-9.43,-0.41,-3.62,12.80,2.87,-4.02
nan,nan,nan,-9.37,-0.42,-3.54,9.63,0.43,-2.50
nan,nan,nan,-9.34,-0.38,-3.62,6.71,1.65,-5.79
nan,nan,nan,-9.41,-0.48,-3.69,1.16,-2.20,-3.84
