0.9149933618955263,0.7941965396116656,0.9642585515975952,-9.09,1.09,-4.14,-1.10,1.52,-2.13
nan,nan,nan,-9.12,1.17,-4.15,0.06,-2.44,-3.05
0.9199798886727178,0.7953359119346236,0.7171472907066345,-9.10,1.17,-4.21,-2.26,1.22,-5.79
0.919378614599895,0.7966336148897474,0.7346532344818115,-9.04,1.11,-4.17,-3.48,-0.98,-10.98
nan,nan,nan,-9.16,1.22,-4.07,-5.55,-5.18,-7.87
0.9195919238702853,0.7961143926867729,0.7751393914222717,-9.13,1.17,-4.07,0.00,0.55,-5.37
nan,nan,nan,-9.25,1.03,-4.15,-0.43,1.10,-3.84
nan,nan,nan,-9.23,1.18,-4.12,-0.98,3.96,-2.38
nan,nan,nan,-9.17,1.05,-4.10,1.71,6.46,0.43
nan,nan,nan,-9.16,1.14,-4.23,-1.22,3.96,0.37
nan,nan,nan,-9.16,1.12,-4.12,-2.26,5.30,-2.68
0.9102569587958604,0.7884601398159767,0.8286047623586954,-9.10,1.12,-4.15,-1.59,3.84,-3.23
0.9135072839462782,0.788092769817043,0.919058233499527,-9.07,1.19,-3.98,0.24,0.98,-4.45
0.9177387712620972,0.7893786718810476,0.8086828291416168,-9.14,1.04,-4.18,-1.59,-1.52,-4.70
0.9185575659332774,0.7924656679591402,0.7788939476013184,-9.35,1.01,-4.01,-0.24,5.37,0.98
0.9172711617945943,0.7905046481606555,0.8620041012763977,-9.54,0.78,-4.08,-3.66,11.16,8.17
0.9193083106216688,0.7901757447148523,0.9437364637851715,-9.11,1.11,-4.22,-5.00,1.28,-6.10
0.9189820755046206,0.7912210907934653,0.7968485355377197,-9.25,1.11,-4.12,2.99,1.04,-1.16
0.9176452533004364,0.790486263923905,0.867862194776535,-9.24,1.04,-4.13,1.04,4.88,1.95
nan,nan,nan,-9.22,1.13,-4.20,0.18,3.54,1.04
0.9190773527360437,0.7917022245641971,0.9232476949691772,-9.21,1.12,-4.12,2.07,4.51,-2.99
0.9195101321636022,0.7926958534295805,0.800092339515686,-9.21,1.13,-4.09,2.32,4.63,-2.99
0.9187811643295151,0.7918251549188345,0.7535419464111328,-9.23,0.96,-4.23,-1.95,1.46,-2.56
nan,nan,nan,-9.24,1.11,-4.11,-0.67,0.73,2.80
0.9208349553474068,0.79481564539813,0.7605543732643127,-9.15,1.12,-4.06,2.50,5.55,0.30
nan,nan,nan,-9.19,1.14,-4.11,-4.09,4.39,-2.07
nan,nan,nan,-9.23,1.13,-4.11,-2.32,3.78,3.41
0.9191243957140799,0.7943968625025887,0.7197120785713196,-9.22,1.14,-3.99,0.79,8.60,0.00
0.8268561029270344,0.8745570948549957,0.7621959451038526,-9.11,1.25,-3.99,12.74,6.04,-6.83
nan,nan,nan,-9.18,1.02,-4.26,8.66,7.99,-12.13
0.9177496100510526,0.7976189275892313,0.7606220105344836,-9.13,1.07,-4.20,1.34,10.79,-5.37
nan,nan,nan,-9.11,1.09,-4.13,8.60,7.93,-5.12
nan,nan,nan,-9.18,1.06,-4.15,7.26,2.99,-2.26
nan,nan,nan,-9.27,1.22,-4.04,17.87,6.28,-1.83
