4.0,-9.36,-0.36,-3.75,-166.77,13.11,-18.48
4.0,-9.37,-0.28,-3.76,-104.02,1.46,26.22
4.0,-9.18,-0.32,-3.87,-46.83,-6.95,33.96
4.0,-9.27,-0.5,-3.99,-46.46,-6.4,40.98
4.0,-9.19,-0.39,-4.01,-46.46,3.23,21.52
4.0,-9.1,-0.33,-3.92,-27.13,22.32,1.22
4.0,-9.15,-0.42,-3.97,-7.56,21.22,1.16
4.0,-9.2,-0.45,-3.95,12.62,14.94,5.61
4.0,-9.24,-0.71,-4.21,-2.26,-6.95,18.17
4.0,-9.39,-0.57,-4.08,-32.62,-25.55,2.44
4.0,-9.41,-0.33,-3.93,-48.9,-17.74,-4.88
4.0,-9.43,-0.22,-3.81,-26.04,-5.49,3.23
4.0,-9.36,-0.17,-4.01,-20.91,19.94,16.83
4.0,-9.08,0.47,-3.32,65.37,28.11,-3.29
4.0,-9.3,0.97,-3.27,216.83,24.88,9.27
4.0,-9.44,1.21,-3.0,433.48,2.56,55.85
9.0,-9.39,0.01,-3.56,559.7,-32.38,140.37
9.0,-9.24,-1.2,-4.17,540.06,-73.17,176.16
9.0,-9.41,-1.6,-4.22,389.39,-53.41,141.83
9.0,-9.47,-1.64,-4.23,240.24,3.72,72.93
9.0,-9.54,-1.56,-4.32,62.68,47.44,39.33
9.0,-9.47,-0.42,-3.61,58.84,77.99,-12.93
9.0,-9.56,-0.89,-4.15,43.48,89.51,32.38
9.0,-8.99,-0.72,-4.0,-7.74,70.61,20.12
9.0,-9.14,-0.74,-4.12,-11.52,37.44,-21.1
9.0,-9.5,-1.69,-4.46,-158.84,88.96,-28.9
9.0,-9.18,-1.08,-4.2,-274.09,124.27,-80.91
5.0,-9.36,-0.23,-3.87,-250.3,139.09,-75.67
9.0,-9.04,0.35,-3.77,-152.8,99.39,-8.11
9.0,-8.94,0.3,-4.1,-15.98,46.1,38.6
5.0,-8.99,-0.09,-4.5,26.95,12.99,64.7
5.0,-8.79,-0.3,-4.55,43.05,-13.66,56.65
5.0,-8.92,-0.5,-4.66,5.06,-31.52,31.83
5.0,-9.07,-0.19,-4.33,2.87,-32.8,-2.13
5.0,-9.13,-0.46,-4.46,-9.09,-26.89,-3.35
