0.0,-9.49,-0.95,-0.8,-6.4,19.02,12.44
0.0,-9.46,-0.94,-0.82,22.5,-3.54,22.99
0.0,-9.68,-0.96,-1.23,33.05,-25.49,52.87
0.0,-9.37,-0.72,-1.11,28.17,-48.48,47.32
0.0,-10.25,-0.43,-1.5,3.05,-34.15,34.39
0.0,-11.1,0.0,-2.03,-34.39,58.05,64.33
1.0,-9.8,0.28,-1.04,3.9,62.87,73.11
4.0,-9.63,-0.41,-0.98,94.09,31.4,28.05
4.0,-9.89,-1.11,-1.14,104.88,44.94,54.33
4.0,-9.99,-0.72,-0.88,93.48,41.77,100.55
4.0,-10.8,-0.82,-0.98,106.46,97.93,114.82
4.0,-10.7,-0.68,-1.03,60.55,218.84,165.67
4.0,-10.28,-0.32,-1.41,65.3,317.2,136.83
4.0,-9.17,-0.07,-1.81,74.94,307.99,136.77
4.0,-9.3,0.12,-1.9,134.76,246.22,63.29
4.0,-8.86,-0.01,-2.53,133.78,189.45,53.11
4.0,-8.42,0.29,-2.35,120.91,96.22,37.68
4.0,-9.31,-0.19,-2.82,151.46,0.12,-28.6
1.0,-9.8,-0.64,-3.52,42.68,27.32,-11.65
1.0,-9.47,-1.26,-3.49,-100.91,30.0,-83.05
1.0,-10.11,-1.19,-3.59,-338.72,46.16,-75.24
1.0,-9.8,0.07,-2.81,-348.84,71.46,-58.72
1.0,-10.5,0.84,-2.65,-253.72,57.2,22.01
4.0,-9.48,1.29,-1.73,-35.61,-27.32,7.13
4.0,-10.18,1.23,-1.62,201.52,-32.68,39.94
4.0,-9.69,0.85,-1.95,359.33,34.02,141.65
4.0,-9.53,-0.21,-3.4,328.54,73.48,190.49
4.0,-8.42,0.0,-3.45,144.76,83.54,147.62
4.0,-8.53,0.7,-3.29,79.88,40.79,-23.72
4.0,-8.75,0.69,-3.01,83.41,-5.55,-99.57
4.0,-9.11,0.35,-2.89,57.38,-111.77,-69.45
4.0,-9.9,0.25,-2.26,69.88,-161.1,-63.72
4.0,-10.67,-0.19,-2.62,61.52,-68.96,-32.2
4.0,-10.3,-0.21,-2.76,-0.06,7.5,-2.62
4.0,-10.05,0.09,-2.7,-19.82,25.06,-7.07
9.0,-9.55,0.14,-2.63,-20.79,10.0,-10.49
6.0,-9.5,0.04,-2.76,-26.4,-26.46,5.85
9.0,-9.62,0.02,-2.69,-27.8,-29.21,3.48
9.0,-9.55,-0.09,-2.72,-41.04,-12.99,-1.59
9.0,-9.56,-0.04,-2.55,-59.15,-4.39,-5.55
7.0,-9.57,0.06,-2.54,-63.6,-7.13,-5.18
9.0,-9.4,-0.03,-2.55,-62.87,-30.98,-14.27
9.0,-9.48,-0.08,-2.57,-81.04,-79.21,-33.17
9.0,-9.63,-0.06,-2.4,-99.82,-71.52,-40.55
9.0,-9.75,-0.16,-2.31,-112.32,-65.79,-37.38
9.0,-9.82,0.09,-2.2,-121.52,-45.49,-18.48
9.0,-9.95,0.24,-2.09,-102.62,-26.4,-7.32
9.0,-9.95,0.2,-2.2,-100.24,-16.28,10.0
9.0,-9.85,0.25,-2.1,-99.02,-11.65,0.18
9.0,-9.93,0.29,-2.14,-93.54,-0.3,-11.77
6.0,-9.64,0.39,-2.08,-85.18,2.56,-8.72
6.0,-9.77,0.26,-2.15,-82.93,4.63,-13.35
9.0,-9.66,0.24,-2.2,-71.65,3.6,-24.15
9.0,-9.86,0.07,-2.27,-74.94,3.05,-25.24
9.0,-9.78,0.19,-2.28,-78.41,16.4,-28.11
9.0,-9.66,0.06,-2.29,-74.33,14.39,-26.83
9.0,-9.77,0.18,-2.24,-62.2,8.23,-22.07
6.0,-9.76,0.13,-2.21,-58.17,8.48,-9.63
9.0,-9.73,0.2,-2.21,-57.5,5.18,-8.29
9.0,-9.88,0.11,-2.23,-51.89,10.24,-21.46
9.0,-9.74,0.22,-2.18,-47.56,19.39,-26.83
6.0,-9.59,0.11,-2.24,-30.12,7.5,-26.28
9.0,-9.82,0.04,-2.22,-27.01,7.5,-15.49
9.0,-9.73,0.01,-2.18,-26.4,16.83,-8.48
7.0,-9.84,0.03,-2.24,-28.72,16.95,-2.56
9.0,-9.87,0.05,-2.39,-41.65,26.52,8.41
9.0,-9.65,0.23,-2.26,-36.71,39.27,-9.45
6.0,-9.47,0.06,-2.26,-28.72,21.46,-22.07
9.0,-9.64,0.1,-2.36,-31.65,13.35,-15.24
6.0,-9.56,0.06,-2.36,-28.11,16.4,-22.26
7.0,-9.37,-0.03,-2.48,-44.51,16.83,-43.72
9.0,-9.45,0.01,-2.5,-68.6,26.4,-78.84
9.0,-9.63,0.16,-2.36,-56.16,24.7,-106.22
9.0,-9.89,-0.02,-2.48,-32.62,9.82,-98.84
6.0,-9.97,-0.26,-2.48,-22.01,-5.18,-63.6
9.0,-9.81,-0.28,-2.31,-5.49,-17.87,-21.83
9.0,-9.82,-0.33,-2.28,6.95,-23.11,10.3
9.0,-9.94,-0.32,-2.52,1.34,0.55,25.67
9.0,-9.62,-0.22,-2.45,-10.06,15.73,20.0
7.0,-9.59,-0.18,-2.39,-15.55,19.45,1.71
9.0,-9.58,-0.2,-2.27,-13.29,8.72,-6.71
9.0,-9.55,-0.2,-2.49,-5.43,-6.16,-12.26
9.0,-9.74,-0.27,-2.32,-3.23,-11.16,-6.52
9.0,-9.81,-0.23,-2.35,-1.04,-4.63,-3.96
7.0,-9.73,-0.22,-2.29,-7.38,-3.35,-4.09
9.0,-9.73,-0.29,-2.39,-6.77,-0.49,-1.46
9.0,-9.76,-0.31,-2.43,-8.6,-4.21,6.89
9.0,-9.68,-0.19,-2.38,-16.83,-4.82,13.48
6.0,-9.76,-0.11,-2.36,-15.91,14.02,8.54
9.0,-9.9,-0.19,-2.53,-21.34,17.01,7.38
9.0,-9.79,-0.22,-2.32,-22.74,25.67,-1.95
9.0,-9.71,-0.16,-2.23,-25.61,43.35,-3.29
6.0,-9.68,-0.18,-2.32,-24.02,40.79,-6.22
9.0,-9.74,-0.2,-2.5,-19.21,38.48,-7.62
9.0,-9.7,-0.24,-2.38,-18.11,38.54,-0.91
9.0,-9.72,-0.23,-2.51,-10.55,42.62,-2.2
6.0,-9.8,-0.3,-2.54,-10.61,43.84,3.41
9.0,-9.61,-0.2,-2.67,-16.4,48.17,9.94
9.0,-9.45,-0.14,-2.72,-13.78,27.8,-1.71
9.0,-9.45,-0.16,-2.72,-15.85,-2.99,-5.43
9.0,-9.62,-0.11,-2.66,-15.91,-14.15,-0.43
9.0,-9.69,-0.06,-2.61,-12.01,-7.99,4.51
9.0,-9.69,-0.14,-2.64,-14.39,0.91,8.78
9.0,-9.64,-0.1,-2.59,-10.61,9.21,7.26
9.0,-9.63,-0.05,-2.61,-7.8,8.17,1.95
7.0,-9.69,-0.07,-2.62,-2.38,8.96,2.68
9.0,-9.58,0.02,-2.72,0.24,6.4,2.5
9.0,-9.55,0.01,-2.61,3.96,-2.01,0.85
9.0,-9.64,-0.05,-2.61,7.56,-7.38,-4.39
9.0,-9.69,-0.14,-2.69,6.04,1.16,-8.78
9.0,-9.68,-0.04,-2.59,8.48,4.51,-11.95
9.0,-9.69,-0.01,-2.53,11.16,12.26,-10.67
9.0,-9.55,-0.11,-2.61,18.84,5.0,-13.48
7.0,-9.56,-0.13,-2.61,18.84,-13.9,-15.43
7.0,-9.8,-0.17,-2.61,24.45,-14.45,-9.88
9.0,-9.7,-0.27,-2.56,19.27,-2.99,-7.07
9.0,-9.61,-0.11,-2.59,19.27,9.88,-8.41
9.0,-9.69,-0.26,-2.6,24.88,-0.12,-12.56
7.0,-9.64,-0.15,-2.47,25.49,-11.46,-10.37
9.0,-9.62,-0.33,-2.59,16.95,-10.12,-12.8
9.0,-9.71,-0.32,-2.56,3.84,-6.34,-8.17
9.0,-9.78,-0.24,-2.59,1.71,3.11,-3.05
9.0,-9.72,-0.3,-2.56,3.66,6.65,0.55
9.0,-9.57,-0.25,-2.5,1.46,0.85,5.18
9.0,-9.65,-0.23,-2.66,7.01,5.24,-6.52
9.0,-9.62,-0.18,-2.58,8.96,2.68,-5.18
9.0,-9.58,-0.19,-2.65,9.33,-0.85,-8.11
9.0,-9.5,-0.2,-2.62,5.06,-6.59,-14.51
9.0,-9.55,-0.33,-2.45,-4.82,-17.5,-17.87
9.0,-9.81,-0.26,-2.52,-10.06,-5.91,-21.59
9.0,-9.78,-0.29,-2.47,-14.51,8.11,-15.98
9.0,-9.84,-0.26,-2.58,-11.59,17.68,-8.41
9.0,-9.79,-0.31,-2.59,-12.38,23.11,-1.71
9.0,-9.58,-0.3,-2.67,-15.3,20.55,1.28
9.0,-9.52,-0.28,-2.58,-15.24,8.23,-0.06
9.0,-9.69,-0.3,-2.56,-10.12,-3.48,-2.26
9.0,-9.63,-0.35,-2.5,-10.49,-6.89,-5.3
9.0,-9.71,-0.37,-2.6,-14.94,-6.22,-3.6
9.0,-9.7,-0.38,-2.62,-19.27,-3.96,0.37
9.0,-9.71,-0.32,-2.46,-21.83,-8.78,-6.4
9.0,-9.82,-0.35,-2.49,-25.06,-4.82,-5.49
9.0,-9.79,-0.28,-2.48,-24.57,0.91,-4.63
5.0,-9.88,-0.3,-2.6,-21.1,12.93,3.9
5.0,-9.78,-0.24,-2.51,-19.88,29.82,12.32
5.0,-9.72,-0.25,-2.64,-20.67,39.7,13.6
5.0,-9.47,-0.27,-2.57,-22.8,41.59,13.96
5.0,-9.42,-0.18,-2.69,-22.44,22.68,9.57
5.0,-9.56,-0.13,-2.79,-9.51,7.26,-1.83
5.0,-9.63,-0.14,-2.65,-4.88,-6.59,-0.67
5.0,-9.6,-0.27,-2.62,-4.09,-11.71,-7.99
5.0,-9.7,-0.25,-2.57,-11.71,-7.13,-3.05
5.0,-9.61,-0.13,-2.6,-9.27,0.49,-0.85
5.0,-9.72,-0.15,-2.63,-1.1,4.02,-0.37
5.0,-9.67,-0.2,-2.65,-1.34,3.35,5.3
5.0,-9.63,-0.16,-2.62,4.15,2.74,-6.1
4.0,-9.65,-0.23,-2.74,-0.06,-2.5,-5.91
4.0,-9.69,-0.24,-2.6,-2.5,-3.9,-1.65
4.0,-9.78,-0.2,-2.62,-2.99,9.21,-3.05
4.0,-9.73,-0.23,-2.65,0.0,18.11,-0.98
4.0,-9.68,-0.28,-2.63,-0.85,20.49,1.52
4.0,-9.52,-0.18,-2.64,-4.27,8.41,0.0
4.0,-9.59,-0.21,-2.67,-5.3,-5.61,-6.16
4.0,-9.78,-0.16,-2.57,-5.61,-5.0,-8.54
4.0,-9.71,-0.19,-2.58,-3.05,-5.24,-6.1
5.0,-9.74,-0.19,-2.58,3.6,-4.21,-5.37
5.0,-9.7,-0.21,-2.67,-0.18,2.01,-3.11
5.0,-9.66,-0.15,-2.61,-2.2,-1.46,-0.98
5.0,-9.66,-0.17,-2.71,0.73,-4.21,-0.85
5.0,-9.66,-0.25,-2.72,3.41,-6.46,2.68
5.0,-9.67,-0.22,-2.62,1.04,-7.99,-0.55
5.0,-9.75,-0.13,-2.53,0.49,-3.72,-5.91
5.0,-9.67,-0.16,-2.66,4.15,2.01,-6.65
5.0,-9.68,-0.17,-2.57,8.6,-2.26,-6.22
5.0,-9.67,-0.23,-2.63,8.84,-1.95,-4.57
5.0,-9.68,-0.2,-2.61,8.78,1.28,-7.44
5.0,-9.69,-0.24,-2.56,7.13,0.49,-10.85
5.0,-9.73,-0.17,-2.57,9.88,0.85,-4.02
2.0,-9.62,-0.18,-2.58,10.43,0.91,-0.18
2.0,-9.57,-0.17,-2.66,13.41,9.63,0.24
2.0,-9.64,-0.27,-2.64,17.8,3.41,-6.04
2.0,-9.62,-0.27,-2.66,13.23,-12.07,-5.37
2.0,-9.69,-0.38,-2.6,2.93,-3.35,-7.74
2.0,-9.8,-0.41,-2.58,-13.17,11.52,-1.77
2.0,-9.86,-0.34,-2.67,-22.26,29.88,7.62
2.0,-10.28,-0.32,-2.72,-29.33,70.3,7.07
2.0,-9.4,-0.32,-2.63,-42.8,82.93,20.98
2.0,-9.51,-0.26,-2.77,-45.18,53.41,8.9
2.0,-9.9,-0.21,-2.79,-47.68,57.56,15.0
2.0,-9.55,-0.13,-2.84,-47.07,91.65,28.72
2.0,-9.3,-0.13,-2.73,-37.5,63.05,24.15
2.0,-9.62,-0.07,-2.87,-30.61,51.46,27.99
2.0,-9.56,0.06,-2.96,-23.41,52.38,19.15
2.0,-9.73,0.04,-2.87,-11.65,86.71,18.17
2.0,-9.55,0.07,-2.94,6.22,102.38,17.93
2.0,-9.26,0.1,-3.23,14.02,87.13,15.06
2.0,-9.16,0.08,-3.27,21.77,57.62,5.85
2.0,-9.14,0.03,-3.35,20.79,21.28,10.67
2.0,-9.36,-0.07,-3.54,14.39,9.94,13.6
2.0,-9.42,-0.14,-3.52,-3.54,17.26,12.68
2.0,-9.32,-0.06,-3.45,-24.39,19.21,4.33
2.0,-9.58,-0.05,-3.44,-36.28,21.28,7.5
2.0,-9.5,0.02,-3.43,-48.23,15.67,7.32
2.0,-9.53,0.2,-3.34,-47.62,13.35,3.29
2.0,-9.43,0.23,-3.46,-41.59,10.49,2.93
2.0,-9.44,0.23,-3.5,-30.0,13.11,0.49
2.0,-9.47,0.23,-3.3,-24.09,9.63,-1.83
2.0,-9.47,0.22,-3.41,-19.57,8.66,-0.91
2.0,-9.34,0.22,-3.38,-9.15,10.12,-3.29
2.0,-9.43,0.11,-3.34,-1.71,-10.0,-10.98
2.0,-9.45,0.0,-3.32,-6.71,-18.17,-12.2
2.0,-9.7,0.04,-3.33,-7.68,-3.78,-8.11
2.0,-9.65,0.01,-3.25,-7.5,2.38,-1.83
2.0,-9.68,0.06,-3.34,-9.63,3.66,1.4
2.0,-9.52,0.06,-3.32,-12.5,1.95,3.96
2.0,-9.49,0.1,-3.28,-16.65,1.52,1.59
2.0,-9.44,0.19,-3.29,-12.5,3.11,-3.66
2.0,-9.34,0.21,-3.32,-8.05,-9.63,-4.15
2.0,-9.35,0.2,-3.3,-3.17,-26.1,-4.45
2.0,-9.56,0.2,-3.33,3.9,-20.37,-7.62
2.0,-9.57,0.11,-3.32,4.88,-6.46,-4.45
2.0,-9.5,0.17,-3.3,-1.04,7.8,-2.99
2.0,-9.4,0.15,-3.27,-1.22,8.29,-4.82
2.0,-9.52,0.15,-3.27,0.85,5.06,-2.93
2.0,-9.48,0.22,-3.34,4.76,0.98,-4.57
2.0,-9.49,0.22,-3.31,5.24,4.63,-6.16
2.0,-9.47,0.17,-3.34,4.21,4.63,-10.67
2.0,-9.52,0.17,-3.34,7.44,8.23,-10.24
2.0,-9.38,0.12,-3.3,8.35,5.85,-10.85
2.0,-9.46,0.12,-3.23,7.93,-2.5,-15.43
2.0,-9.54,0.09,-3.27,11.22,-10.73,-17.07
2.0,-9.62,-0.02,-3.26,12.99,-9.21,-13.29
2.0,-9.58,0.06,-3.15,12.26,6.83,-11.52
2.0,-9.48,-0.01,-3.16,17.01,7.56,-9.57
2.0,-9.59,-0.03,-3.31,17.38,9.45,-4.76
2.0,-9.53,-0.09,-3.35,13.9,10.06,0.24
2.0,-9.5,-0.09,-3.34,2.26,6.28,0.91
2.0,-9.53,0.04,-3.3,5.3,18.66,-5.61
2.0,-9.52,-0.05,-3.33,6.95,24.94,-1.65
2.0,-9.47,-0.05,-3.36,8.54,14.7,-1.4
2.0,-9.43,-0.04,-3.42,2.5,11.28,-1.46
2.0,-9.43,0.1,-3.27,1.16,7.32,-6.46
2.0,-9.47,0.15,-3.27,20.67,1.59,-8.35
2.0,-9.48,0.06,-3.3,40.98,-7.38,-3.96
9.0,-9.45,-0.07,-3.45,29.76,-8.11,12.07
9.0,-9.4,-0.07,-3.37,24.33,-10.79,4.7
9.0,-9.45,-0.19,-3.37,8.54,-11.04,3.72
9.0,-9.46,0.04,-3.33,2.99,-12.56,-0.43
9.0,-9.5,0.06,-3.35,7.32,-11.89,-9.7
9.0,-9.55,-0.01,-3.41,3.29,-3.96,-10.61
9.0,-9.59,0.01,-3.29,4.09,2.07,-9.94
9.0,-9.6,0.0,-3.31,7.38,5.06,-1.83
9.0,-9.48,0.0,-3.22,3.23,7.07,5.37
9.0,-9.43,-0.11,-3.34,-2.56,2.87,1.34
7.0,-9.48,0.03,-3.2,-5.37,-3.9,-4.27
9.0,-9.49,0.01,-3.17,-0.55,-10.98,-8.17
4.0,-9.55,0.01,-3.18,7.8,-7.38,-4.27
7.0,-9.57,-0.09,-3.19,6.95,1.71,-0.73
4.0,-9.52,-0.11,-3.3,1.77,7.99,-3.05
4.0,-9.46,-0.03,-3.28,1.89,5.24,-5.67
