1.0,-9.74,0.62,-1.37,6.83,30.12,-7.26
1.0,-9.67,0.5,-1.42,8.54,25.24,-10.98
1.0,-9.65,0.51,-1.28,12.32,9.57,-17.07
1.0,-9.8,0.44,-1.37,8.48,-0.3,-14.82
1.0,-9.79,0.5,-1.27,4.27,0.24,-20.85
1.0,-9.83,0.5,-1.25,1.59,3.66,-24.7
1.0,-9.84,0.43,-1.26,4.45,-0.91,-19.21
1.0,-9.95,0.44,-1.24,7.13,2.5,-12.99
1.0,-9.9,0.43,-1.24,8.78,11.34,-17.68
1.0,-9.88,0.4,-1.29,12.07,7.07,-12.26
1.0,-9.91,0.44,-1.28,13.05,9.15,-4.45
1.0,-9.72,0.49,-1.25,12.68,17.38,-7.62
9.0,-9.74,0.4,-1.32,10.49,17.74,-3.41
9.0,-9.86,0.42,-1.43,8.72,14.02,-5.79
9.0,-9.87,0.46,-1.38,6.95,12.99,-0.91
2.0,-9.77,0.5,-1.44,9.27,18.41,-7.68
5.0,-9.68,0.43,-1.37,14.15,17.62,-11.71
5.0,-9.71,0.31,-1.45,10.98,8.29,-3.35
9.0,-9.81,0.34,-1.41,-1.89,7.56,4.39
5.0,-9.84,0.5,-1.48,-8.54,18.41,5.06
9.0,-9.78,0.62,-1.42,0.12,24.02,-5.91
9.0,-9.8,0.56,-1.32,17.01,20.12,-17.38
9.0,-9.92,0.34,-1.52,23.54,23.29,-17.2
9.0,-9.76,0.28,-1.6,17.99,28.54,-14.33
9.0,-9.67,0.28,-1.56,7.99,16.52,-11.83
9.0,-9.82,0.26,-1.58,2.2,5.85,-12.68
9.0,-9.85,0.31,-1.57,-8.11,11.89,-1.83
9.0,-9.83,0.35,-1.64,3.35,17.56,-6.52
9.0,-9.8,0.29,-1.66,2.44,7.87,7.26
8.0,-9.81,0.35,-1.53,-7.38,-8.78,17.07
9.0,-9.97,0.44,-1.5,-17.74,-12.2,6.89
9.0,-10.02,0.66,-1.35,-14.57,8.6,-13.11
9.0,-9.85,0.56,-1.55,14.45,25.91,-29.51
